ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
5548,0,1.353644378,0.161309178,5.507933073,7.454290116,0.024611525,0.626951462,6.634164527,1.615432345,0.246975483,5.753544897,0.473026287,0.022053252
5549,0,1.369043483,0.008123774,5.651245427,7.745630986,0.545587779,0.153500273,6.206034812,1.611600987,0.04256325,5.749184135,0.494296781,0.000388706
5550,0,1.376511446,0.220066889,6.183210242,7.944884807,0.001873932,0.379962936,6.648085622,1.615513538,0.176073965,5.751774748,0.478987212,0.028981521
5551,0,1.369105669,0.181048916,6.255265259,7.888327776,0.442079809,0.408249304,6.624236406,1.615442881,0.046298901,5.740868124,0.481755369,3.03E-05
5552,0,1.369147204,0.065599562,6.241717728,7.927043172,0.432482065,0.073341406,6.561098913,1.614202052,0.051669419,5.724196848,0.504293487,7.75E-05
5553,0,1.369159932,0.15699303,6.265627948,7.933424416,0.251000853,0.547894715,6.624324855,1.61542656,0.045352054,5.753358873,0.482434842,0.000101029
5554,0,1.369167167,0.244140855,6.271503522,7.938117853,0.216153232,0.363096528,6.645968953,1.615515428,0.110248006,5.751770476,0.486373444,5.40E-05
5555,0,1.369152012,0.101966164,6.264401193,7.932392871,0.352846052,0.195291804,6.597353031,1.6153323,0.062833435,5.75584611,0.485875975,2.15E-05
5556,0,1.368945904,0.125650478,6.228692996,7.904622427,0.089322212,0.135000651,6.609385485,1.61542778,0.068741469,5.752639926,0.520729708,0.001917353
5557,0,1.369122965,0.051824189,6.201309625,7.868025831,0.564824386,0.202105353,6.499534472,1.614680267,0.042264639,5.74797619,0.523869771,8.42E-05
5558,0,1.369141366,0.067104667,6.260539099,7.918691332,0.418715136,0.150259196,6.584522816,1.615175753,0.054822753,5.756969369,0.473939025,2.02E-05
5559,0,1.369197293,0.158989927,6.269098162,7.938946182,0.167995335,0.385549387,6.614658619,1.615421135,0.126502065,5.751422878,0.474779718,0.000208066
5560,0,1.368807752,0.206027886,6.241016857,7.875207795,0.123380455,0.311213939,6.643063036,1.61553426,0.128423554,5.751861018,0.490516014,0.000465079
5561,0,1.369199379,0.260221927,6.262212368,7.938278006,0.105442105,0.405577415,6.652902044,1.615514591,0.171542274,5.751585954,0.475187698,0.004993379
5562,0,1.369136759,0.139366691,6.24920039,7.918907689,0.370164758,0.429396563,6.620789488,1.615431802,0.042999259,5.7558964,0.486349971,0.000151027
5563,0,1.365987782,0.171684367,6.202657319,7.82224719,0.029975345,0.23411191,6.633416915,1.615546818,0.220074659,5.752545096,0.481059367,0.003075775
5564,0,1.369174812,0.18891903,6.27514515,7.934032058,0.176667456,0.402153107,6.627256678,1.615451492,0.071075362,5.751636972,0.47998058,0.000214044
5565,0,1.369297107,0.3310331,6.267525184,7.938123629,0.035896223,0.204910509,6.656779765,1.615731466,0.353047266,5.751295304,0.483919173,0.002177027
5566,0,1.369164765,0.178381052,6.264899283,7.935111028,0.296349209,0.290319676,6.614483779,1.615431169,0.084921949,5.751772291,0.475062979,6.61E-05
5567,0,1.369153638,0.197060361,6.263861787,7.932911648,0.253742344,0.196096547,6.617715078,1.615475837,0.049580939,5.751372761,0.482625524,9.09E-05
5568,0,1.369567011,0.196119202,6.270117606,7.94025579,0.019767004,0.42501895,6.62486689,1.615441707,0.081494994,5.751369507,0.475116459,0.02590421
5569,0,1.368827679,0.333560907,6.233820423,7.890509823,0.10112778,0.023308562,6.65845633,1.629518835,0.476925101,5.750586108,0.54466911,0.001080563
5570,0,1.369083251,0.013407751,5.611061268,7.662666698,0.967606301,0.235722,5.768135551,1.611076533,0.045105422,5.749451036,0.507088286,0.000598169
5571,0,1.36908799,0.593707153,6.261729605,7.928505741,0.062130598,0.042325856,6.65433268,1.618303455,0.680924097,5.751051398,0.532028927,0.002931102
5572,0,1.367354107,0.347385732,6.245059579,7.877595325,0.02806269,0.081647865,6.680054775,1.617051588,0.424851334,5.751427025,0.540434096,0.021164861
5573,0,1.368539323,0.546651205,6.250178706,7.916284883,0.023393761,0.08149924,6.675702553,1.616956743,0.577771071,5.751113406,0.484097501,0.007197446
5574,0,1.369215423,0.148717632,6.279433273,7.952378666,0.223008312,0.352771151,6.618339532,1.615435431,0.121335018,5.753590057,0.473193873,0.000938919
5575,0,1.369137892,0.368414852,6.255875669,7.927753483,0.16202125,0.163184989,6.652645145,1.61581129,0.481854001,5.751226517,0.477014598,0.000746664
5576,0,1.369241624,0.200777047,6.265155351,7.951502491,0.124117242,0.463114562,6.645466514,1.615477625,0.050020557,5.762680976,0.483365048,0.000273978
5577,0,1.369202702,0.151318326,6.273403207,7.941042058,0.188105081,0.158743677,6.611079867,1.61543836,0.047696471,5.751302824,0.476396406,0.000531072
5578,0,1.369174419,0.243655611,6.260701593,7.933761696,0.255047497,0.291376558,6.629181498,1.615490918,0.061694606,5.751404319,0.477352033,0.000468221
5579,0,1.369163953,0.179533105,6.266983754,7.935720751,0.312119631,0.11495691,6.613095701,1.615486993,0.108003599,5.751560486,0.473836708,0.000120016
5580,0,1.369218278,0.106071154,6.269908394,7.943409716,0.172917118,0.194161242,6.603882572,1.615378245,0.083833522,5.751416167,0.480074947,0.000228176
5581,0,1.369223138,0.295459079,6.26805943,7.940997511,0.09726098,0.371397821,6.660600647,1.615553341,0.051058513,5.751517604,0.483344852,0.000895808
5582,0,1.369166717,0.240707882,6.261294629,7.938685608,0.302524426,0.526993421,6.634246538,1.615444339,0.048692371,5.751688742,0.472951088,0.000124224
5583,0,1.369386616,0.361214141,6.262326285,7.938945684,0.036660478,0.32443584,6.667993692,1.615613682,0.400446822,5.751303058,0.478494132,0.013503061
5584,0,1.368671712,0.213695774,6.185656793,7.877493829,0.086986543,0.295162664,6.647692606,1.615563496,0.259424092,5.751922934,0.480523051,0.001050504
5585,0,1.369113218,0.081246898,6.236981652,7.874190012,0.616903429,0.390770836,6.552249795,1.615257525,0.054296694,5.747380783,0.493784796,1.49E-05
5586,0,1.369147488,0.165018598,6.25608843,7.929713916,0.419894705,0.03516346,6.622020348,1.616709102,0.044896133,5.75667137,0.816704015,0.000144844
5587,0,1.368550646,0.283066322,6.186073462,7.75427669,0.075338605,0.331314524,6.650994509,1.615549415,0.151625451,5.751361921,0.492357329,0.000282463
5588,0,1.369161106,0.256753599,6.27339193,7.927184803,0.154001882,0.341203083,6.658122667,1.615566207,0.056478073,5.751854428,0.483819638,0.000186533
5589,0,1.369424259,0.256224185,6.261689035,7.946875111,0.044716435,0.226754133,6.662175107,1.61572039,0.159905932,5.751820815,0.492347115,0.006515122
5590,0,1.369085573,0.109070504,6.258950125,7.905491095,0.204164531,0.460878407,6.598435188,1.615383404,0.057517726,5.757814348,0.480493764,0.000156312
5591,0,1.36914557,0.27116339,6.260467764,7.930063956,0.314151517,0.346396252,6.664123947,1.615581586,0.139963482,5.752733448,0.483086702,8.79E-05
5592,0,1.368874294,0.091489135,6.234114087,7.878605536,0.128239898,0.549667141,6.591562004,1.615377741,0.052766462,5.752583267,0.473475219,3.35E-05
5593,0,1.369211354,0.384985855,6.267955757,7.941654672,0.105243445,0.346467423,6.672907576,1.615609484,0.044480846,5.75132709,0.487630731,0.00118262
5594,0,1.36915851,0.198239907,6.265675106,7.930505338,0.232579529,0.131823761,6.620543663,1.615561391,0.240841349,5.751466471,0.482277118,0.000222265
5595,0,1.369143858,0.066205631,6.267022609,7.919197881,0.330340768,0.296309645,6.58305032,1.615305633,0.063467108,5.753530774,0.477892496,6.06E-06
5596,0,1.369114212,0.197013459,6.268329219,8.036101936,0.185770496,0.507788119,6.641517112,1.615459728,0.080708657,5.752742497,0.480540342,0.000155057
5597,0,1.372761726,0.371608209,6.281394646,7.947827457,0.006333006,0.279150014,6.634338872,1.615518993,0.107095234,5.751093162,0.475397688,0.00948916
5598,0,1.369181274,0.156590182,6.269941906,7.939597473,0.206694694,0.304786464,6.615660789,1.615433596,0.176298719,5.751612153,0.47445882,0.000201173
5599,0,1.369160603,0.143781572,6.267794347,7.936353053,0.36291741,0.375989707,6.613619752,1.615419048,0.068250632,5.752796892,0.480701971,2.20E-05
5600,0,1.369148844,0.117931536,6.257021766,7.929647017,0.186572073,0.251695556,6.606119824,1.615396121,0.06282519,5.751712132,0.475708759,4.55E-05
5601,0,1.368883446,0.126702492,6.203152122,7.856862082,0.190517896,0.250229684,6.611256761,1.615421993,0.042849721,5.759745468,0.515754543,0.000157578
5602,0,1.369138628,0.142280131,6.240589739,7.917020693,0.515017181,0.21867716,6.619990625,1.615479391,0.053197421,5.741394888,0.522764231,2.83E-05
5603,0,1.367245275,0.571979829,6.25840636,7.910510741,0.010901,0.137261429,6.69440914,1.61639084,0.608889458,5.751135101,0.476736724,0.013727499
5604,0,1.36904274,0.217522471,6.232173028,7.870444156,0.346453896,0.03807054,6.632739495,1.617317387,0.269710304,5.752539557,0.545929748,0.000259829
5605,0,1.369030321,0.043495135,6.141406087,7.789820878,0.528848052,0.52050811,6.495588907,1.615219901,0.050129719,5.749829833,0.47801699,8.45E-05
5606,0,1.369139899,0.059706151,6.244709713,7.929407669,0.453450492,0.075361842,6.570840651,1.614491177,0.041847742,5.741444937,0.542883714,0.000295287
5607,0,1.369111192,0.19250403,6.264453311,7.920118667,0.207177951,0.474248747,6.642480699,1.615468872,0.074929168,5.752873495,0.48460272,3.30E-05
5608,0,1.369039169,0.024348232,6.243381474,7.90393616,0.119416211,0.034416644,6.593821837,1.614193373,0.051507178,5.751239986,0.486710626,0.000876303
5609,0,1.369238346,0.082265049,6.267039607,7.936203919,0.152811945,0.182727063,6.603042329,1.615369861,0.068360668,5.751232231,0.473320613,0.000252936
5610,0,1.369256301,0.187633932,6.266638129,7.940700562,0.072139805,0.335967096,6.620106798,1.615443917,0.098812115,5.751296726,0.474257175,0.002031362
5611,0,1.369115491,0.160346484,6.257970259,7.916531385,0.276973338,0.167704036,6.616909797,1.615486243,0.1321088,5.756910656,0.480266308,0.000268812
5612,0,1.369200564,0.129442782,6.26123176,7.940206603,0.098186581,0.450269847,6.611032818,1.615409059,0.047499963,5.754276863,0.480457058,0.000809453
5613,0,1.369177983,0.141897917,6.266420952,7.933618234,0.202944118,0.520903893,6.614342188,1.61541264,0.064868862,5.752362331,0.473002459,0.000175438
5614,0,1.369167368,0.190595448,6.265690125,7.936529463,0.221316909,0.258030004,6.622294929,1.615474503,0.061940136,5.7514702,0.482015114,0.000336065
5615,0,1.369179297,0.429075337,6.268978679,7.93471897,0.080014077,0.100393586,6.674127215,1.616547854,0.04500911,5.751236672,0.47945211,0.000625963
5616,0,1.367985111,0.133965491,6.237293082,7.915399736,0.009178656,0.430183247,6.616581373,1.615422215,0.086178793,5.755081971,0.475851672,0.020065104
5617,0,1.369132917,0.153952736,6.261244222,7.918697095,0.384011465,0.157600235,6.617936352,1.615503217,0.043434522,5.75267377,0.521175911,4.56E-05
5618,0,1.369048335,0.413716504,6.272270997,7.912194864,0.074086711,0.431963916,6.668731797,1.615539368,0.067791829,5.751224075,0.479380836,0.000568618
5619,0,1.369162704,0.464978352,6.266297841,7.93596169,0.214183296,0.353803335,6.667523269,1.615586387,0.32660948,5.751225579,0.481662366,0.000528776
5620,0,1.369119421,0.070514668,6.242854262,7.903110695,0.326149779,0.200367612,6.589321657,1.615279864,0.05222283,5.752416777,0.474017274,3.18E-05
5621,0,1.369186488,0.149199375,6.274363823,7.937764308,0.149413727,0.232065951,6.610919975,1.615422443,0.044101889,5.751310246,0.47607752,0.000194296
5622,0,1.368943283,0.339630893,6.254436223,7.924119609,0.03356481,0.663915761,6.669372234,1.615465922,0.062537354,5.751352458,0.472929419,0.024993283
5623,0,1.369167712,0.127493048,6.269037667,7.937805916,0.266284589,0.182025932,6.607856504,1.615407079,0.05324042,5.751538042,0.481970802,6.37E-05
5624,0,1.369157024,0.059853231,6.17796784,7.935884025,0.734317823,0.493780285,6.576848135,1.615346732,0.068013974,5.750375428,0.473357789,1.33E-05
5625,0,1.369039598,0.17624832,6.223658227,7.918202102,0.100573338,0.533016446,6.641916791,1.615455563,0.048719325,5.753026334,0.484220135,0.000160502
5626,0,1.377461659,0.463117831,6.269866121,7.946269269,0.001455715,0.260323108,6.6882486,1.615790447,0.425417134,5.751219697,0.475836364,0.2975535
5627,0,1.369152356,0.124717945,6.269435895,7.932423337,0.158027775,0.413745233,6.609045948,1.61540552,0.050626981,5.753491099,0.478750195,0.000236036
5628,0,1.368889262,0.456344017,6.261492246,7.923244605,0.031856633,0.139759444,6.684322938,1.616255514,0.609710739,5.751212642,0.482797723,0.002115454
5629,0,1.369157077,0.341513393,6.276897639,7.932708005,0.060730391,0.221780468,6.61885331,1.615471114,0.129350564,5.751054475,0.479886498,0.000821546
5630,0,1.369219762,0.243017644,6.273164126,7.944774832,0.134445616,0.352505735,6.640954338,1.615505204,0.060950828,5.751406534,0.477449864,0.000307985
5631,0,1.369026622,0.314703163,6.259954706,7.917166228,0.093144792,0.251824969,6.6599477,1.615666145,0.219986303,5.751389254,0.483573553,0.00391715
5632,0,1.369013685,0.104835411,6.19727472,7.873851745,0.252319912,0.318819322,6.595539768,1.615359702,0.064886715,5.754657058,0.489628653,7.64E-05
5633,0,1.369055105,0.062842705,6.256741054,7.879564686,0.257127142,0.304715061,6.583493878,1.615311087,0.059710194,5.752100779,0.476779042,0.000159362
5634,0,1.369110821,0.060474614,6.245740826,7.899530595,0.383038598,0.078623923,6.585365242,1.614886998,0.104459553,5.753600631,0.493761089,0.000676539
5635,0,1.369126395,0.021432757,6.245236842,7.879049962,0.608512431,0.237532144,6.440935965,1.614510958,0.042576729,5.74811714,0.474133943,2.89E-05
5636,0,1.369371106,0.129377028,6.268980315,7.966194898,0.119165879,0.52784639,6.609850072,1.615405191,0.078880029,5.752159225,0.474659051,0.000785974
5637,0,1.369155932,0.301499971,6.265015537,7.932283718,0.245883514,0.330526279,6.638807263,1.615508471,0.043491606,5.751317269,0.483728869,0.000176014
5638,0,1.36914904,0.051925331,6.261718013,7.927768575,0.433357735,0.296098522,6.590196032,1.615333853,0.048700805,5.756690118,0.473152377,1.57E-05
5639,0,1.36913331,0.904059019,6.253639029,7.931768457,0.08698074,0.057310953,6.686120782,1.61836974,0.073832891,5.751021514,0.478173701,0.006547604
5640,0,1.369159964,0.034007049,6.264156487,7.937047883,0.313346849,0.129018802,6.586706975,1.615152478,0.04170096,5.751993011,0.474803148,0.00101162
5641,0,1.369117861,0.020448203,6.249483014,7.903082147,0.457464439,0.206064042,6.483775426,1.61459685,0.041724629,5.746249781,0.485233317,0.000163229
5642,0,1.36913079,0.481710286,6.228520486,7.852440472,0.574571052,0.029047945,6.653913932,1.621736011,0.168917125,5.750587052,0.472953365,8.97E-06
5643,0,1.369209605,0.381110827,6.267556451,7.917947673,0.148268348,0.117157065,6.632048319,1.615748433,0.077978679,5.751139506,0.474950199,0.000487813
5644,0,1.36912025,0.113117245,6.207058054,7.905848023,0.397204429,0.363446177,6.601511173,1.615384496,0.046169755,5.780381983,0.48632146,0.000147474
5645,0,1.354579089,0.50206068,6.076093871,7.870480438,0.003982457,0.017941195,6.688849668,2.044717306,0.693047429,5.751178448,0.918691222,0.081130493
5646,0,1.369163199,0.187379552,6.272631027,7.936929849,0.245261924,0.449068381,6.630885117,1.615450876,0.059912185,5.752035329,0.479785746,0.000111249
5647,0,1.369196171,0.398904657,6.269505032,7.950625713,0.303993702,0.223184188,6.642136509,1.61560838,0.24350737,5.751229206,0.481078655,0.000187296
5648,0,1.369119081,0.05445887,6.244426413,7.916584636,0.300960011,0.311760138,6.577596219,1.61529235,0.06072947,5.748386647,0.474393825,0.00015744
5649,0,1.36916577,0.156762012,6.268947634,7.938427348,0.290151629,0.400270932,6.627417396,1.615452276,0.043788093,5.753601583,0.482693276,0.000332124
5650,0,1.361175187,0.816240501,6.251658088,7.91858535,0.001737298,0.030878068,6.700140514,1.626185941,0.776018801,5.751044884,0.533994246,0.160124331
5651,0,1.369152176,0.154819786,6.266565272,7.934340106,0.458433835,0.043662616,6.613665861,1.615785992,0.052710506,5.753473876,0.555637206,1.09E-05
5652,0,1.369162642,0.422543425,6.265600437,7.935057012,0.119268032,0.02968623,6.629022765,1.618217121,0.523746211,5.751066139,0.477696287,0.000445223
5653,0,1.368608739,0.065139831,6.239675868,7.841678155,0.133906941,0.173478099,6.507883835,1.614585346,0.041689289,5.748161017,0.563677511,0.024645054
5654,0,1.369185239,0.152069589,6.274759179,7.940559643,0.227789277,0.281854537,6.611156982,1.615418284,0.045785132,5.75130044,0.476563708,0.000271675
5655,0,1.369176582,0.330860658,6.267491155,7.939214963,0.241324991,0.220846109,6.640611314,1.615602205,0.04736483,5.751279083,0.492607814,0.000102979
5656,0,1.369163837,0.196104691,6.265714058,7.935647352,0.258885664,0.37089558,6.625117878,1.615452202,0.076209209,5.752002234,0.479502681,0.00014232
5657,0,1.369164113,0.122941174,6.266533229,7.934818346,0.30862185,0.15007121,6.607264437,1.615403,0.081282695,5.751438033,0.473864832,0.00013284
5658,0,1.368735644,0.068312235,6.129529149,7.762140071,0.259885358,0.062494818,6.596901162,1.615067369,0.083682312,5.751557555,0.490834801,0.006062848
5659,0,1.369029375,0.168708462,6.259275442,7.91567705,0.116582387,0.487299982,6.632710484,1.615447834,0.040927512,5.752700798,0.488826292,0.001466746
5660,0,1.369168412,0.175853256,6.266412139,7.933171699,0.206412894,0.316205952,6.616177879,1.615433749,0.047859116,5.751309894,0.478042168,0.000141956
5661,0,1.368921635,0.202561493,6.19176156,7.897006414,0.126159272,0.46036821,6.653935902,1.615495568,0.047698519,5.739905083,0.488127638,0.001127214
5662,0,1.369112282,0.195623697,6.261015146,7.912690362,0.32068632,0.421232417,6.647882122,1.615496156,0.04994179,5.752376613,0.492814534,7.17E-05
5663,0,1.369146135,0.159402613,6.264702242,7.928063899,0.377003612,0.427405083,6.628126418,1.615448779,0.054765683,5.756114108,0.48784461,2.70E-05
5664,0,1.369133104,0.098597942,6.258346078,7.919193827,0.330049503,0.448422322,6.594848893,1.615375065,0.046910209,5.756081943,0.477416108,3.22E-05
5665,0,1.369151588,0.095025389,6.262604432,7.931805659,0.204572177,0.244307702,6.594550426,1.615335674,0.06813544,5.752917206,0.474882675,0.000198043
5666,0,1.36915178,0.151859664,6.259165069,7.931455569,0.405644759,0.340682632,6.618580255,1.61543808,0.042834402,5.639510808,0.488013467,4.27E-05
5667,0,1.369133492,0.087307025,6.259502155,7.919011927,0.38211462,0.406450954,6.579433078,1.615332755,0.04180104,5.759792641,0.482403181,2.00E-05
5668,0,1.369116039,0.140414288,6.218344934,7.907039782,0.365470986,0.450689374,6.619899291,1.615427581,0.044881753,5.764963944,0.488288699,2.06E-06
5669,0,1.385687898,0.677903497,6.263488662,7.939987543,0.000568554,0.172109354,6.680542897,1.616018581,0.519516264,5.751063433,0.484013759,0.314819911
5670,0,1.369174805,0.250055688,6.267709758,7.941083989,0.284920332,0.456434689,6.638199913,1.615464566,0.044962488,5.751795537,0.480443563,0.000218259
5671,0,1.369161459,0.251423727,6.265564308,7.935128731,0.221892187,0.276526232,6.638728813,1.615539909,0.26726175,5.751448683,0.475728425,0.000427897
5672,0,1.369143986,0.460249113,6.262682254,7.930307952,0.217010382,0.133516843,6.657551961,1.615992983,0.353204024,5.751183339,0.478180584,0.001014432
5673,0,1.369160706,0.144516451,6.26534755,7.93702246,0.34323684,0.280623343,6.612955149,1.615426117,0.09745243,5.752681095,0.475024392,0.000134407
5674,0,1.369202586,0.145402547,6.266050048,7.938007508,0.099925712,0.453275653,6.614605054,1.615416363,0.046294755,5.751579159,0.481141842,0.001133658
5675,0,1.36919696,0.207456082,6.271421967,7.936960687,0.165074969,0.271063009,6.62372645,1.615476033,0.189512588,5.751342737,0.472968746,0.000198388
5676,0,1.369060571,0.101545017,6.248372418,7.869563065,0.373218757,0.208576581,6.599215928,1.615350135,0.043914605,5.752992359,0.493271567,0.00020505
5677,0,1.369062673,0.323909082,6.179583512,7.875118146,0.353494103,0.143657156,6.646300747,1.615818576,0.350133058,5.751857202,0.481931067,0.000305754
5678,0,1.369165194,0.184029513,6.266424831,7.936972528,0.239127192,0.418506043,6.637980114,1.615473719,0.059255551,5.753825396,0.484050313,1.71E-05
5679,0,1.369349053,0.325137096,6.272315881,7.94219756,0.049033088,0.339231837,6.650207422,1.6155417,0.105491108,5.751260119,0.478596526,0.00106209
5680,0,1.369031666,0.595639901,6.239949693,7.906725372,0.163566683,0.045845515,6.671040897,1.618824683,0.465829837,5.751101836,0.483534843,0.000502045
5681,0,1.369172508,0.149923325,6.268784641,7.937195523,0.264152693,0.689560391,6.615780326,1.615409147,0.05287233,5.75212979,0.47563803,0.000150494
5682,0,1.369156796,0.115934971,6.264710546,7.910009572,0.176103158,0.247211018,6.606404476,1.615397465,0.071501792,5.751630349,0.474551105,5.34E-05
5683,0,1.369178999,0.545902192,6.26915201,7.941268715,0.233233908,0.325669347,6.670241003,1.615620336,0.299914996,5.751164434,0.490519875,0.000373744
5684,0,1.369211404,0.318715719,6.270748837,7.946729954,0.199536891,0.290927493,6.65412454,1.615593295,0.156610427,5.751408325,0.485646794,0.000245928
5685,0,1.369292999,0.248815324,6.277728071,7.948333216,0.095239863,0.304284989,6.643076127,1.615538756,0.04763922,5.751473212,0.48139498,0.001932549
5686,0,1.369083561,0.092764301,6.245917087,7.868918478,0.473369261,0.450102359,6.579749012,1.615343719,0.043347201,5.744936166,0.48089021,0.00033247
5687,0,1.36513659,0.261650434,6.247398779,7.928694113,0.001049037,0.183319376,6.638360051,1.615642174,0.251729581,5.751294825,0.479264696,0.333890532
5688,0,1.368510973,0.170534858,6.235707456,7.854513114,0.096092971,0.399020141,6.636797515,1.615476437,0.110417524,5.752845999,0.483520757,0.000399004
5689,0,1.367939479,0.100583744,6.001046968,7.764616435,0.092537176,0.264695758,6.587957804,1.615311886,0.091121099,5.694737244,0.49820636,0.005902991
5690,0,1.36915509,0.178847002,6.263233179,7.934265787,0.226425801,0.444343957,6.643229782,1.61547825,0.043889784,5.753207498,0.491787587,0.000798011
5691,0,1.36939723,0.206893058,6.271907998,7.942938088,0.04960627,0.122083919,6.616709903,1.615527979,0.074103295,5.7511331,0.483797264,0.004435601
5692,0,1.367746205,0.773791334,6.250554313,7.912489592,0.011859546,0.025383227,6.638901586,1.62179883,0.599186648,5.750994268,0.829505556,0.006026712
5693,0,1.36914965,0.426322582,6.275343421,7.932612042,0.0972857,0.319183363,6.660029387,1.615590249,0.256579788,5.751177141,0.473975255,0.00025203
5694,0,1.369169342,0.348748592,6.166128444,7.919949062,0.399268413,0.425399224,6.649120126,1.615497516,0.282334667,5.751912979,0.474345089,9.89E-05
5695,0,1.369156269,0.17340873,6.267261724,7.935592297,0.374489865,0.438108047,6.634929075,1.615461821,0.044651828,5.755907079,0.483703147,2.54E-05
5696,0,1.366686786,0.39061241,6.229577032,7.875331216,0.019926156,0.117739742,6.668284772,1.616248461,0.525786686,5.75123954,0.47301017,0.009559302
5697,0,1.36935816,0.358817682,6.268308035,7.937221087,0.021280152,0.239830287,6.664852174,1.615711139,0.361494443,5.751289182,0.477621465,0.009513214
5698,0,1.369266151,0.155000014,6.274679919,7.939497718,0.074782486,0.371758798,6.616564482,1.615427726,0.050890842,5.751677563,0.476478409,0.000480421
5699,0,1.369157034,0.163683071,6.269283844,7.933324255,0.315173331,0.552898281,6.625335135,1.61542763,0.068814355,5.753289953,0.483281875,1.88E-05
5700,0,1.369180314,0.137589241,6.268955634,7.945539552,0.303497221,0.21708759,6.610689403,1.615423102,0.117921252,5.752161168,0.473743712,0.000784776
5701,0,1.369175159,0.192315609,6.26693456,7.937972159,0.250748359,0.308247168,6.619462019,1.615447336,0.041820476,5.751387717,0.480238398,0.00013616
5702,0,1.369089802,0.696622234,6.19346014,7.922953116,0.128297146,0.270786478,6.682057115,1.615741184,0.182853971,5.751068561,0.505946456,0.009982317
5703,0,1.369173247,0.191589295,6.270586952,7.93666709,0.232745504,0.354003719,6.628965054,1.615467775,0.045407771,5.751895163,0.481980708,0.000162871
5704,0,1.369153613,0.069545989,6.261856503,7.928991173,0.23454893,0.559552801,6.58606176,1.615370575,0.041606867,5.75838825,0.473703719,0.00028512
5705,0,1.369183359,0.25628364,6.266168486,7.938521917,0.166512541,0.388671956,6.65442258,1.615526512,0.050842083,5.751860889,0.484146288,0.000104137
5706,0,1.369334443,0.546396112,6.214550759,7.931171945,0.000647155,0.205449017,6.686156851,1.615925988,0.412174504,5.751133605,0.482947907,0.280696262
5707,0,1.369178593,0.088917229,6.272514965,7.937374573,0.185139298,0.213685593,6.601676943,1.61536716,0.084727608,5.751514903,0.473196098,0.000185301
5708,0,1.369182355,0.147953458,6.267113485,7.937723933,0.183750378,0.287117014,6.615288892,1.615435006,0.117109564,5.751674038,0.473226014,0.000341376
5709,0,1.369156544,0.135183311,6.27022081,7.933884267,0.316408487,0.556269336,6.614190414,1.615411105,0.051577205,5.753371408,0.47786438,2.93E-05
5710,0,1.369184575,0.187404095,6.266016475,7.937191133,0.090369218,0.604656183,6.646988877,1.615450665,0.063904957,5.752739477,0.480158813,0.000366616
5711,0,1.369192014,0.339850726,6.269735134,7.935857802,0.101922939,0.39961656,6.657015502,1.615527775,0.062961815,5.75130263,0.485117709,0.000234872
5712,0,1.36892743,0.173187071,6.251291993,7.882925275,0.146346169,0.437574374,6.631398036,1.615454176,0.082074674,5.7520647,0.481707617,2.38E-05
5713,0,1.366197007,0.162425494,6.203840451,7.837444566,0.027713793,0.0524041,6.634464495,1.616580939,0.055885259,5.753503199,0.496347993,0.006544065
5714,0,1.3690944,0.236647115,6.246249375,7.901509434,0.319703076,0.312323098,6.626991858,1.615474214,0.082163904,5.751502311,0.474385551,7.14E-05
5715,0,1.370868913,0.642372306,6.262924357,7.937565849,0.001530168,0.122844001,6.693820311,1.616538396,0.074913398,5.751093931,0.487797895,0.158924368
5716,0,1.369285153,0.175275774,6.270334266,7.943035101,0.112793032,0.320576426,6.616803305,1.615435307,0.070228537,5.751288139,0.473625169,0.000835195
5717,0,1.369119177,0.417047168,6.264727208,7.927224047,0.148120532,0.304930062,6.683578791,1.615693847,0.446172341,5.751330808,0.482639622,0.000346506
5718,0,1.36914829,0.021871991,6.262541845,7.928917838,0.442136301,0.092579535,6.579087055,1.61487081,0.057794942,5.753433373,0.475018818,0.000139012
5719,0,1.369000167,0.349017695,6.223411107,7.91644913,0.05806593,0.230103734,6.64942368,1.615641367,0.107331449,5.751226373,0.480020142,0.003137767
5720,0,1.369182842,0.114086801,6.26644968,7.93449766,0.221028381,0.185969639,6.604792477,1.615383778,0.078229524,5.752136471,0.480099879,8.01E-05
5721,0,1.369158124,0.080654541,6.265176149,7.934808409,0.365487274,0.157189138,6.601076377,1.615344533,0.046164612,5.752513076,0.473810805,4.18E-06
5722,0,1.36910813,0.046747723,6.178431815,7.888457684,0.48820198,0.422916178,6.527826446,1.615218376,0.043674145,5.748700565,0.473408036,4.70E-05
5723,0,1.369303422,0.424341897,6.27143269,7.936951774,0.042212402,0.477509611,6.670900988,1.615522381,0.056244686,5.751397311,0.477159801,0.000375475
5724,0,1.369157893,0.144941592,6.268957471,7.935600808,0.338090408,0.47842554,6.622229331,1.615429451,0.046009213,5.754266028,0.475501447,1.55E-05
5725,0,1.368778603,0.063516061,6.162902316,7.696837872,0.361679249,0.56393165,6.536150689,1.615300693,0.050948709,5.748630029,0.480267889,0.004965004
5726,0,1.367430315,0.379122013,6.262381504,7.923216928,0.004399656,0.099724026,6.62198308,1.615657831,0.413880706,5.751025026,0.475533934,0.077892235
